geo_code,geo_level,area,sex,literacy,total
366,district,Rural,Female,Literate,214838
366,district,Urban,Female,Literate,23087
367,district,Rural,Female,Literate,136502
367,district,Urban,Female,Literate,14990
368,district,Rural,Female,Literate,218459
368,district,Urban,Female,Literate,69829
369,district,Rural,Female,Literate,169802
369,district,Urban,Female,Literate,77859
21,state,Rural,Female,Literate,9223363
21,state,Urban,Female,Literate,2429551
370,district,Rural,Female,Literate,374185
370,district,Urban,Female,Literate,52381
371,district,Rural,Female,Literate,102514
371,district,Urban,Female,Literate,75273
372,district,Rural,Female,Literate,204669
372,district,Urban,Female,Literate,105830
373,district,Rural,Female,Literate,77764
373,district,Urban,Female,Literate,7406
374,district,Rural,Female,Literate,340654
374,district,Urban,Female,Literate,251521
375,district,Rural,Female,Literate,373373
375,district,Urban,Female,Literate,74026
376,district,Rural,Female,Literate,506515
376,district,Urban,Female,Literate,68711
377,district,Rural,Female,Literate,630459
377,district,Urban,Female,Literate,88414
378,district,Rural,Female,Literate,438994
378,district,Urban,Female,Literate,58877
379,district,Rural,Female,Literate,478726
379,district,Urban,Female,Literate,30569
380,district,Rural,Female,Literate,367243
380,district,Urban,Female,Literate,40735
381,district,Rural,Female,Literate,627956
381,district,Urban,Female,Literate,280480
382,district,Rural,Female,Literate,537330
382,district,Urban,Female,Literate,46729
383,district,Rural,Female,Literate,322756
383,district,Urban,Female,Literate,43061
384,district,Rural,Female,Literate,304297
384,district,Urban,Female,Literate,70734
385,district,Rural,Female,Literate,267658
385,district,Urban,Female,Literate,28371
386,district,Rural,Female,Literate,387991
386,district,Urban,Female,Literate,404430
387,district,Rural,Female,Literate,490352
387,district,Urban,Female,Literate,96730
388,district,Rural,Female,Literate,689438
388,district,Urban,Female,Literate,257960
389,district,Rural,Female,Literate,86226
389,district,Urban,Female,Literate,22648
390,district,Rural,Female,Literate,140096
390,district,Urban,Female,Literate,25790
391,district,Rural,Female,Literate,105852
391,district,Urban,Female,Literate,7112
392,district,Rural,Female,Literate,151832
392,district,Urban,Female,Literate,16196
393,district,Rural,Female,Literate,315775
393,district,Urban,Female,Literate,65813
394,district,Rural,Female,Literate,107927
394,district,Urban,Female,Literate,10553
395,district,Rural,Female,Literate,278432
395,district,Urban,Female,Literate,39427
396,district,Rural,Female,Literate,120128
396,district,Urban,Female,Literate,45648
397,district,Rural,Female,Literate,156314
397,district,Urban,Female,Literate,27081
398,district,Rural,Female,Literate,153499
398,district,Urban,Female,Literate,73748
399,district,Rural,Female,Literate,84408
399,district,Urban,Female,Literate,13297
22,state,Rural,Female,Literate,4605944
22,state,Urban,Female,Literate,1966085
400,district,Rural,Female,Literate,103305
400,district,Urban,Female,Literate,64595
401,district,Rural,Female,Literate,412111
401,district,Urban,Female,Literate,81144
402,district,Rural,Female,Literate,189201
402,district,Urban,Female,Literate,25558
403,district,Rural,Female,Literate,326820
403,district,Urban,Female,Literate,82063
404,district,Rural,Female,Literate,172886
404,district,Urban,Female,Literate,142482
405,district,Rural,Female,Literate,355656
405,district,Urban,Female,Literate,70299
406,district,Rural,Female,Literate,439222
406,district,Urban,Female,Literate,224864
407,district,Rural,Female,Literate,140315
407,district,Urban,Female,Literate,25349
408,district,Rural,Female,Literate,351702
408,district,Urban,Female,Literate,95322
409,district,Rural,Female,Literate,577933
409,district,Urban,Female,Literate,440833
410,district,Rural,Female,Literate,647416
410,district,Urban,Female,Literate,489175
411,district,Rural,Female,Literate,234896
411,district,Urban,Female,Literate,38978
412,district,Rural,Female,Literate,191775
412,district,Urban,Female,Literate,51134
413,district,Rural,Female,Literate,169796
413,district,Urban,Female,Literate,27948
414,district,Rural,Female,Literate,205159
414,district,Urban,Female,Literate,63369
415,district,Rural,Female,Literate,16221
415,district,Urban,Female,Literate,6951
416,district,Rural,Female,Literate,46616
416,district,Urban,Female,Literate,28092
417,district,Rural,Female,Literate,24914
417,district,Urban,Female,Literate,7929
23,state,Rural,Female,Literate,11227004
23,state,Urban,Female,Literate,6449837
418,district,Rural,Female,Literate,92660
418,district,Urban,Female,Literate,27164
419,district,Rural,Female,Literate,306938
419,district,Urban,Female,Literate,125095
420,district,Rural,Female,Literate,298143
420,district,Urban,Female,Literate,120261
421,district,Rural,Female,Literate,152344
421,district,Urban,Female,Literate,401752
422,district,Rural,Female,Literate,134666
422,district,Urban,Female,Literate,52964
423,district,Rural,Female,Literate,244935
423,district,Urban,Female,Literate,82669
424,district,Rural,Female,Literate,220242
424,district,Urban,Female,Literate,68345
425,district,Rural,Female,Literate,254621
425,district,Urban,Female,Literate,116402
426,district,Rural,Female,Literate,182893
426,district,Urban,Female,Literate,37526
427,district,Rural,Female,Literate,401627
427,district,Urban,Female,Literate,235485
428,district,Rural,Female,Literate,221407
428,district,Urban,Female,Literate,80571
429,district,Rural,Female,Literate,421964
429,district,Urban,Female,Literate,148766
430,district,Rural,Female,Literate,472598
430,district,Urban,Female,Literate,123587
431,district,Rural,Female,Literate,112793
431,district,Urban,Female,Literate,32972
432,district,Rural,Female,Literate,124377
432,district,Urban,Female,Literate,76568
433,district,Rural,Female,Literate,240677
433,district,Urban,Female,Literate,91016
434,district,Rural,Female,Literate,196050
434,district,Urban,Female,Literate,144740
435,district,Rural,Female,Literate,254392
435,district,Urban,Female,Literate,255781
436,district,Rural,Female,Literate,263004
436,district,Urban,Female,Literate,88099
437,district,Rural,Female,Literate,234335
437,district,Urban,Female,Literate,140318
438,district,Rural,Female,Literate,318642
438,district,Urban,Female,Literate,120217
439,district,Rural,Female,Literate,199238
439,district,Urban,Female,Literate,820261
440,district,Rural,Female,Literate,315018
440,district,Urban,Female,Literate,95788
441,district,Rural,Female,Literate,174890
441,district,Urban,Female,Literate,61394
442,district,Rural,Female,Literate,235719
442,district,Urban,Female,Literate,79729
443,district,Rural,Female,Literate,245011
443,district,Urban,Female,Literate,105563
444,district,Rural,Female,Literate,101666
444,district,Urban,Female,Literate,638710
445,district,Rural,Female,Literate,233188
445,district,Urban,Female,Literate,77966
446,district,Rural,Female,Literate,249117
446,district,Urban,Female,Literate,92010
447,district,Rural,Female,Literate,299923
447,district,Urban,Female,Literate,110063
448,district,Rural,Female,Literate,107189
448,district,Urban,Female,Literate,41554
449,district,Rural,Female,Literate,207122
449,district,Urban,Female,Literate,134323
450,district,Rural,Female,Literate,241112
450,district,Urban,Female,Literate,89078
451,district,Rural,Female,Literate,266479
451,district,Urban,Female,Literate,509682
452,district,Rural,Female,Literate,234353
452,district,Urban,Female,Literate,70941
453,district,Rural,Female,Literate,145310
453,district,Urban,Female,Literate,10645
454,district,Rural,Female,Literate,209972
454,district,Urban,Female,Literate,46957
455,district,Rural,Female,Literate,385405
455,district,Urban,Female,Literate,177499
456,district,Rural,Female,Literate,318263
456,district,Urban,Female,Literate,60590
457,district,Rural,Female,Literate,433129
457,district,Urban,Female,Literate,88026
458,district,Rural,Female,Literate,165677
458,district,Urban,Female,Literate,87766
459,district,Rural,Female,Literate,135588
459,district,Urban,Female,Literate,43217
460,district,Rural,Female,Literate,183670
460,district,Urban,Female,Literate,71763
461,district,Rural,Female,Literate,120240
461,district,Urban,Female,Literate,62235
462,district,Rural,Female,Literate,220606
462,district,Urban,Female,Literate,27149
463,district,Rural,Female,Literate,164549
463,district,Urban,Female,Literate,60582
464,district,Rural,Female,Literate,108250
464,district,Urban,Female,Literate,29249
465,district,Rural,Female,Literate,71238
465,district,Urban,Female,Literate,17611
466,district,Rural,Female,Literate,212086
466,district,Urban,Female,Literate,87270
467,district,Rural,Female,Literate,93688
467,district,Urban,Female,Literate,81918
24,state,Rural,Female,Literate,8953199
24,state,Urban,Female,Literate,8665286
468,district,Rural,Female,Literate,291737
468,district,Urban,Female,Literate,221343
469,district,Rural,Female,Literate,533925
469,district,Urban,Female,Literate,122596
470,district,Rural,Female,Literate,252047
470,district,Urban,Female,Literate,91235
471,district,Rural,Female,Literate,472044
471,district,Urban,Female,Literate,183102
472,district,Rural,Female,Literate,539484
472,district,Urban,Female,Literate,120625
473,district,Rural,Female,Literate,240668
473,district,Urban,Female,Literate,207140
474,district,Rural,Female,Literate,280100
474,district,Urban,Female,Literate,2130197
475,district,Rural,Female,Literate,293046
475,district,Urban,Female,Literate,157359
476,district,Rural,Female,Literate,451180
476,district,Urban,Female,Literate,759801
477,district,Rural,Female,Literate,300737
477,district,Urban,Female,Literate,300657
478,district,Rural,Female,Literate,77455
478,district,Urban,Female,Literate,94602
479,district,Rural,Female,Literate,496951
479,district,Urban,Female,Literate,298886
480,district,Rural,Female,Literate,310105
480,district,Urban,Female,Literate,127174
481,district,Rural,Female,Literate,424910
481,district,Urban,Female,Literate,374974
482,district,Rural,Female,Literate,450139
482,district,Urban,Female,Literate,226633
483,district,Rural,Female,Literate,534796
483,district,Urban,Female,Literate,182967
484,district,Rural,Female,Literate,468706
484,district,Urban,Female,Literate,114045
485,district,Rural,Female,Literate,347412
485,district,Urban,Female,Literate,60724
486,district,Rural,Female,Literate,512748
486,district,Urban,Female,Literate,766245
487,district,Rural,Female,Literate,136111
487,district,Urban,Female,Literate,22458
488,district,Rural,Female,Literate,308574
488,district,Urban,Female,Literate,186655
489,district,Rural,Female,Literate,54197
489,district,Urban,Female,Literate,9457
490,district,Rural,Female,Literate,313160
490,district,Urban,Female,Literate,149278
491,district,Rural,Female,Literate,298896
491,district,Urban,Female,Literate,216233
492,district,Rural,Female,Literate,370429
492,district,Urban,Female,Literate,1513513
493,district,Rural,Female,Literate,193642
493,district,Urban,Female,Literate,27387
25,state,Rural,Female,Literate,17560
25,state,Urban,Female,Literate,46203
494,district,Rural,Female,Literate,7933
494,district,Urban,Female,Literate,9798
495,district,Rural,Female,Literate,9627
495,district,Urban,Female,Literate,36405
26,state,Rural,Female,Literate,35092
26,state,Urban,Female,Literate,45617
496,district,Rural,Female,Literate,35092
496,district,Urban,Female,Literate,45617
27,state,Rural,Female,Literate,18091286
27,state,Urban,Female,Literate,18205420
497,district,Rural,Female,Literate,300946
497,district,Urban,Female,Literate,93464
498,district,Rural,Female,Literate,367962
498,district,Urban,Female,Literate,202566
499,district,Rural,Female,Literate,797312
499,district,Urban,Female,Literate,465347
500,district,Rural,Female,Literate,632187
500,district,Urban,Female,Literate,198795
501,district,Rural,Female,Literate,376211
501,district,Urban,Female,Literate,276093
502,district,Rural,Female,Literate,306272
502,district,Urban,Female,Literate,75942
503,district,Rural,Female,Literate,639030
503,district,Urban,Female,Literate,405741
504,district,Rural,Female,Literate,299884
504,district,Urban,Female,Literate,166957
505,district,Rural,Female,Literate,483152
505,district,Urban,Female,Literate,1231436
506,district,Rural,Female,Literate,319886
506,district,Urban,Female,Literate,91265
507,district,Rural,Female,Literate,372931
507,district,Urban,Female,Literate,88475
508,district,Rural,Female,Literate,269178
508,district,Urban,Female,Literate,44077
509,district,Rural,Female,Literate,420781
509,district,Urban,Female,Literate,285269
510,district,Rural,Female,Literate,676354
510,district,Urban,Female,Literate,230240
511,district,Rural,Female,Literate,637267
511,district,Urban,Female,Literate,296936
512,district,Rural,Female,Literate,279455
512,district,Urban,Female,Literate,60737
513,district,Rural,Female,Literate,312752
513,district,Urban,Female,Literate,178771
514,district,Rural,Female,Literate,376844
514,district,Urban,Female,Literate,119251
515,district,Rural,Female,Literate,524919
515,district,Urban,Female,Literate,547982
516,district,Rural,Female,Literate,1019968
516,district,Urban,Female,Literate,927860
517,district,Rural,Female,Literate,656475
517,district,Urban,Female,Literate,2979290
518,district,Rural,Female,Literate,0
