,,State,District,Level,Name,TRU,Total,sex,literacy type
TRU,1165,20,369,DISTRICT,Saraikela-Kharsawan,Rural,144302,Male,Illiterate
TRU,1166,20,369,DISTRICT,Saraikela-Kharsawan,Urban,34777,Male,Illiterate
TRU,1168,21,0,STATE,ODISHA,Rural,5431651,Male,Illiterate
TRU,1169,21,0,STATE,ODISHA,Urban,690804,Male,Illiterate
TRU,1171,21,370,DISTRICT,Bargarh,Rural,177616,Male,Illiterate
TRU,1172,21,370,DISTRICT,Bargarh,Urban,14328,Male,Illiterate
TRU,1174,21,371,DISTRICT,Jharsuguda,Rural,43714,Male,Illiterate
TRU,1175,21,371,DISTRICT,Jharsuguda,Urban,24884,Male,Illiterate
TRU,1177,21,372,DISTRICT,Sambalpur,Rural,102464,Male,Illiterate
TRU,1178,21,372,DISTRICT,Sambalpur,Urban,31221,Male,Illiterate
TRU,1180,21,373,DISTRICT,Debagarh,Rural,43130,Male,Illiterate
TRU,1181,21,373,DISTRICT,Debagarh,Urban,2451,Male,Illiterate
TRU,1183,21,374,DISTRICT,Sundargarh,Rural,234575,Male,Illiterate
TRU,1184,21,374,DISTRICT,Sundargarh,Urban,76425,Male,Illiterate
TRU,1186,21,375,DISTRICT,Kendujhar,Rural,267351,Male,Illiterate
TRU,1187,21,375,DISTRICT,Kendujhar,Urban,34017,Male,Illiterate
TRU,1189,21,376,DISTRICT,Mayurbhanj,Rural,443663,Male,Illiterate
TRU,1190,21,376,DISTRICT,Mayurbhanj,Urban,18379,Male,Illiterate
TRU,1192,21,377,DISTRICT,Baleshwar,Rural,256584,Male,Illiterate
TRU,1193,21,377,DISTRICT,Baleshwar,Urban,26844,Male,Illiterate
TRU,1195,21,378,DISTRICT,Bhadrak,Rural,139536,Male,Illiterate
TRU,1196,21,378,DISTRICT,Bhadrak,Urban,24455,Male,Illiterate
TRU,1198,21,379,DISTRICT,Kendrapara,Rural,130294,Male,Illiterate
TRU,1199,21,379,DISTRICT,Kendrapara,Urban,7550,Male,Illiterate
TRU,1201,21,380,DISTRICT,Jagatsinghapur,Rural,85854,Male,Illiterate
TRU,1202,21,380,DISTRICT,Jagatsinghapur,Urban,10962,Male,Illiterate
TRU,1204,21,381,DISTRICT,Cuttack,Rural,190863,Male,Illiterate
TRU,1205,21,381,DISTRICT,Cuttack,Urban,58864,Male,Illiterate
TRU,1207,21,382,DISTRICT,Jajapur,Rural,205386,Male,Illiterate
TRU,1208,21,382,DISTRICT,Jajapur,Urban,14252,Male,Illiterate
TRU,1210,21,383,DISTRICT,Dhenkanal,Rural,138559,Male,Illiterate
TRU,1211,21,383,DISTRICT,Dhenkanal,Urban,9941,Male,Illiterate
TRU,1213,21,384,DISTRICT,Anugul,Rural,141613,Male,Illiterate
TRU,1214,21,384,DISTRICT,Anugul,Urban,19680,Male,Illiterate
TRU,1216,21,385,DISTRICT,Nayagarh,Rural,103332,Male,Illiterate
TRU,1217,21,385,DISTRICT,Nayagarh,Urban,6971,Male,Illiterate
TRU,1219,21,386,DISTRICT,Khordha,Rural,124120,Male,Illiterate
TRU,1220,21,386,DISTRICT,Khordha,Urban,85502,Male,Illiterate
TRU,1222,21,387,DISTRICT,Puri,Rural,136363,Male,Illiterate
TRU,1223,21,387,DISTRICT,Puri,Urban,24160,Male,Illiterate
TRU,1225,21,388,DISTRICT,Ganjam,Rural,437924,Male,Illiterate
TRU,1226,21,388,DISTRICT,Ganjam,Urban,78642,Male,Illiterate
TRU,1228,21,389,DISTRICT,Gajapati,Rural,120721,Male,Illiterate
TRU,1229,21,389,DISTRICT,Gajapati,Urban,8498,Male,Illiterate
TRU,1231,21,390,DISTRICT,Kandhamal,Rural,119726,Male,Illiterate
TRU,1232,21,390,DISTRICT,Kandhamal,Urban,6319,Male,Illiterate
TRU,1234,21,391,DISTRICT,Baudh,Rural,61269,Male,Illiterate
TRU,1235,21,391,DISTRICT,Baudh,Urban,1708,Male,Illiterate
TRU,1237,21,392,DISTRICT,Subarnapur,Rural,75968,Male,Illiterate
TRU,1238,21,392,DISTRICT,Subarnapur,Urban,4951,Male,Illiterate
TRU,1240,21,393,DISTRICT,Balangir,Rural,263888,Male,Illiterate
TRU,1241,21,393,DISTRICT,Balangir,Urban,20537,Male,Illiterate
TRU,1243,21,394,DISTRICT,Nuapada,Rural,116855,Male,Illiterate
TRU,1244,21,394,DISTRICT,Nuapada,Urban,4204,Male,Illiterate
TRU,1246,21,395,DISTRICT,Kalahandi,Rural,289316,Male,Illiterate
TRU,1247,21,395,DISTRICT,Kalahandi,Urban,13608,Male,Illiterate
TRU,1249,21,396,DISTRICT,Rayagada,Rural,212144,Male,Illiterate
TRU,1250,21,396,DISTRICT,Rayagada,Urban,17857,Male,Illiterate
TRU,1252,21,397,DISTRICT,Nabarangapur,Rural,306550,Male,Illiterate
TRU,1253,21,397,DISTRICT,Nabarangapur,Urban,11278,Male,Illiterate
TRU,1255,21,398,DISTRICT,Koraput,Rural,312845,Male,Illiterate
TRU,1256,21,398,DISTRICT,Koraput,Urban,25121,Male,Illiterate
TRU,1258,21,399,DISTRICT,Malkangiri,Rural,149428,Male,Illiterate
TRU,1259,21,399,DISTRICT,Malkangiri,Urban,7195,Male,Illiterate
TRU,1261,22,0,STATE,CHHATTISGARH,Rural,3394414,Male,Illiterate
TRU,1262,22,0,STATE,CHHATTISGARH,Urban,630588,Male,Illiterate
TRU,1264,22,400,DISTRICT,Koriya,Rural,82487,Male,Illiterate
TRU,1265,22,400,DISTRICT,Koriya,Urban,22327,Male,Illiterate
TRU,1267,22,401,DISTRICT,Surguja,Rural,471621,Male,Illiterate
TRU,1268,22,401,DISTRICT,Surguja,Urban,26822,Male,Illiterate
TRU,1270,22,402,DISTRICT,Jashpur,Rural,135690,Male,Illiterate
TRU,1271,22,402,DISTRICT,Jashpur,Urban,8401,Male,Illiterate
TRU,1273,22,403,DISTRICT,Raigarh,Rural,182486,Male,Illiterate
TRU,1274,22,403,DISTRICT,Raigarh,Urban,25036,Male,Illiterate
TRU,1276,22,404,DISTRICT,Korba,Rural,131560,Male,Illiterate
TRU,1277,22,404,DISTRICT,Korba,Urban,47964,Male,Illiterate
TRU,1279,22,405,DISTRICT,Janjgir - Champa,Rural,197657,Male,Illiterate
TRU,1280,22,405,DISTRICT,Janjgir - Champa,Urban,24381,Male,Illiterate
TRU,1282,22,406,DISTRICT,Bilaspur,Rural,346255,Male,Illiterate
TRU,1283,22,406,DISTRICT,Bilaspur,Urban,72845,Male,Illiterate
TRU,1285,22,407,DISTRICT,Kabeerdham,Rural,150955,Male,Illiterate
TRU,1286,22,407,DISTRICT,Kabeerdham,Urban,12600,Male,Illiterate
TRU,1288,22,408,DISTRICT,Rajnandgaon,Rural,174988,Male,Illiterate
TRU,1289,22,408,DISTRICT,Rajnandgaon,Urban,26512,Male,Illiterate
TRU,1291,22,409,DISTRICT,Durg,Rural,273932,Male,Illiterate
TRU,1292,22,409,DISTRICT,Durg,Urban,123557,Male,Illiterate
TRU,1294,22,410,DISTRICT,Raipur,Rural,390269,Male,Illiterate
TRU,1295,22,410,DISTRICT,Raipur,Urban,164759,Male,Illiterate
TRU,1297,22,411,DISTRICT,Mahasamund,Rural,134520,Male,Illiterate
TRU,1298,22,411,DISTRICT,Mahasamund,Urban,13358,Male,Illiterate
TRU,1300,22,412,DISTRICT,Dhamtari,Rural,79370,Male,Illiterate
TRU,1301,22,412,DISTRICT,Dhamtari,Urban,14603,Male,Illiterate
TRU,1303,22,413,DISTRICT,Uttar Bastar Kanker,Rural,108086,Male,Illiterate
TRU,1304,22,413,DISTRICT,Uttar Bastar Kanker,Urban,6954,Male,Illiterate
TRU,1306,22,414,DISTRICT,Bastar,Rural,294754,Male,Illiterate
TRU,1307,22,414,DISTRICT,Bastar,Urban,21398,Male,Illiterate
TRU,1309,22,415,DISTRICT,Narayanpur,Rural,34407,Male,Illiterate
TRU,1310,22,415,DISTRICT,Narayanpur,Urban,2248,Male,Illiterate
TRU,1312,22,416,DISTRICT,Dakshin Bastar Dantewada,Rural,135165,Male,Illiterate
TRU,1313,22,416,DISTRICT,Dakshin Bastar Dantewada,Urban,12448,Male,Illiterate
TRU,1315,22,417,DISTRICT,Bijapur,Rural,70212,Male,Illiterate
TRU,1316,22,417,DISTRICT,Bijapur,Urban,4375,Male,Illiterate
TRU,1318,23,0,STATE,MADHYA PRADESH,Rural,10094406,Male,Illiterate
TRU,1319,23,0,STATE,MADHYA PRADESH,Urban,2343572,Male,Illiterate
TRU,1321,23,418,DISTRICT,Sheopur,Rural,136967,Male,Illiterate
TRU,1322,23,418,DISTRICT,Sheopur,Urban,16616,Male,Illiterate
TRU,1324,23,419,DISTRICT,Morena,Rural,256470,Male,Illiterate
TRU,1325,23,419,DISTRICT,Morena,Urban,64295,Male,Illiterate
TRU,1327,23,420,DISTRICT,Bhind,Rural,192864,Male,Illiterate
TRU,1328,23,420,DISTRICT,Bhind,Urban,57466,Male,Illiterate
TRU,1330,23,421,DISTRICT,Gwalior,Rural,142332,Male,Illiterate
TRU,1331,23,421,DISTRICT,Gwalior,Urban,144881,Male,Illiterate
TRU,1333,23,422,DISTRICT,Datia,Rural,93065,Male,Illiterate
TRU,1334,23,422,DISTRICT,Datia,Urban,23277,Male,Illiterate
TRU,1336,23,423,DISTRICT,Shivpuri,Rural,304849,Male,Illiterate
TRU,1337,23,423,DISTRICT,Shivpuri,Urban,41704,Male,Illiterate
TRU,1339,23,424,DISTRICT,Tikamgarh,Rural,262726,Male,Illiterate
TRU,1340,23,424,DISTRICT,Tikamgarh,Urban,38276,Male,Illiterate
TRU,1342,23,425,DISTRICT,Chhatarpur,Rural,308336,Male,Illiterate
TRU,1343,23,425,DISTRICT,Chhatarpur,Urban,55775,Male,Illiterate
TRU,1345,23,426,DISTRICT,Panna,Rural,184900,Male,Illiterate
TRU,1346,23,426,DISTRICT,Panna,Urban,16440,Male,Illiterate
TRU,1348,23,427,DISTRICT,Sagar,Rural,273778,Male,Illiterate
TRU,1349,23,427,DISTRICT,Sagar,Urban,73872,Male,Illiterate
TRU,1351,23,428,DISTRICT,Damoh,Rural,187738,Male,Illiterate
TRU,1352,23,428,DISTRICT,Damoh,Urban,28398,Male,Illiterate
TRU,1354,23,429,DISTRICT,Satna,Rural,300624,Male,Illiterate
TRU,1355,23,429,DISTRICT,Satna,Urban,55820,Male,Illiterate
TRU,1357,23,430,DISTRICT,Rewa,Rural,333520,Male,Illiterate
TRU,1358,23,430,DISTRICT,Rewa,Urban,46008,Male,Illiterate
TRU,1360,23,431,DISTRICT,Umaria,Rural,106215,Male,Illiterate
TRU,1361,23,431,DISTRICT,Umaria,Urban,13552,Male,Illiterate
TRU,1363,23,432,DISTRICT,Neemuch,Rural,88744,Male,Illiterate
TRU,1364,23,432,DISTRICT,Neemuch,Urban,26020,Male,Illiterate
TRU,1366,23,433,DISTRICT,Mandsaur,Rural,151930,Male,Illiterate
TRU,1367,23,433,DISTRICT,Mandsaur,Urban,28023,Male,Illiterate
TRU,1369,23,434,DISTRICT,Ratlam,Rural,205414,Male,Illiterate
TRU,1370,23,434,DISTRICT,Ratlam,Urban,47737,Male,Illiterate
TRU,1372,23,435,DISTRICT,Ujjain,Rural,199362,Male,Illiterate
TRU,1373,23,435,DISTRICT,Ujjain,Urban,86110,Male,Illiterate
TRU,1375,23,436,DISTRICT,Shajapur,Rural,201903,Male,Illiterate
TRU,1376,23,436,DISTRICT,Shajapur,Urban,35108,Male,Illiterate
TRU,1378,23,437,DISTRICT,Dewas,Rural,201761,Male,Illiterate
TRU,1379,23,437,DISTRICT,Dewas,Urban,52882,Male,Illiterate
TRU,1381,23,438,DISTRICT,Dhar,Rural,417282,Male,Illiterate
TRU,1382,23,438,DISTRICT,Dhar,Urban,56964,Male,Illiterate
TRU,1384,23,439,DISTRICT,Indore,Rural,136856,Male,Illiterate
TRU,1385,23,439,DISTRICT,Indore,Urban,273140,Male,Illiterate
TRU,1387,23,440,DISTRICT,Khargone (West Nimar),Rural,341625,Male,Illiterate
TRU,1388,23,440,DISTRICT,Khargone (West Nimar),Urban,36068,Male,Illiterate
TRU,1390,23,441,DISTRICT,Barwani,Rural,356645,Male,Illiterate
TRU,1391,23,441,DISTRICT,Barwani,Urban,29053,Male,Illiterate
TRU,1393,23,442,DISTRICT,Rajgarh,Rural,263813,Male,Illiterate
TRU,1394,23,442,DISTRICT,Rajgarh,Urban,37602,Male,Illiterate
TRU,1396,23,443,DISTRICT,Vidisha,Rural,212780,Male,Illiterate
TRU,1397,23,443,DISTRICT,Vidisha,Urban,44444,Male,Illiterate
TRU,1399,23,444,DISTRICT,Bhopal,Rural,84881,Male,Illiterate
TRU,1400,23,444,DISTRICT,Bhopal,Urban,230935,Male,Illiterate
TRU,1402,23,445,DISTRICT,Sehore,Rural,183978,Male,Illiterate
TRU,1403,23,445,DISTRICT,Sehore,Urban,30557,Male,Illiterate
TRU,1405,23,446,DISTRICT,Raisen,Rural,181128,Male,Illiterate
TRU,1406,23,446,DISTRICT,Raisen,Urban,40137,Male,Illiterate
TRU,1408,23,447,DISTRICT,Betul,Rural,240183,Male,Illiterate
TRU,1409,23,447,DISTRICT,Betul,Urban,29270,Male,Illiterate
TRU,1411,23,448,DISTRICT,Harda,Rural,79272,Male,Illiterate
TRU,1412,23,448,DISTRICT,Harda,Urban,11759,Male,Illiterate
TRU,1414,23,449,DISTRICT,Hoshangabad,Rural,141973,Male,Illiterate
TRU,1415,23,449,DISTRICT,Hoshangabad,Urban,37553,Male,Illiterate
TRU,1417,23,450,DISTRICT,Katni,Rural,173348,Male,Illiterate
TRU,1418,23,450,DISTRICT,Katni,Urban,28082,Male,Illiterate
TRU,1420,23,451,DISTRICT,Jabalpur,Rural,155686,Male,Illiterate
TRU,1421,23,451,DISTRICT,Jabalpur,Urban,141285,Male,Illiterate
TRU,1423,23,452,DISTRICT,Narsimhapur,Rural,134965,Male,Illiterate
TRU,1424,23,452,DISTRICT,Narsimhapur,Urban,20354,Male,Illiterate
TRU,1426,23,453,DISTRICT,Dindori,Rural,125861,Male,Illiterate
TRU,1427,23,453,DISTRICT,Dindori,Urban,3293,Male,Illiterate
TRU,1429,23,454,DISTRICT,Mandla,Rural,165398,Male,Illiterate
TRU,1430,23,454,DISTRICT,Mandla,Urban,11841,Male,Illiterate
TRU,1432,23,455,DISTRICT,Chhindwara,Rural,283766,Male,Illiterate
TRU,1433,23,455,DISTRICT,Chhindwara,Urban,49408,Male,Illiterate
TRU,1435,23,456,DISTRICT,Seoni,Rural,196209,Male,Illiterate
TRU,1436,23,456,DISTRICT,Seoni,Urban,14329,Male,Illiterate
TRU,1438,23,457,DISTRICT,Balaghat,Rural,192705,Male,Illiterate
TRU,1439,23,457,DISTRICT,Balaghat,Urban,23005,Male,Illiterate
TRU,1441,23,458,DISTRICT,Guna,Rural,204634,Male,Illiterate
TRU,1442,23,458,DISTRICT,Guna,Urban,44191,Male,Illiterate
TRU,1444,23,459,DISTRICT,Ashoknagar,Rural,132685,Male,Illiterate
TRU,1445,23,459,DISTRICT,Ashoknagar,Urban,20848,Male,Illiterate
TRU,1447,23,460,DISTRICT,Shahdol,Rural,167552,Male,Illiterate
TRU,1448,23,460,DISTRICT,Shahdol,Urban,23708,Male,Illiterate
TRU,1450,23,461,DISTRICT,Anuppur,Rural,101377,Male,Illiterate
TRU,1451,23,461,DISTRICT,Anuppur,Urban,23617,Male,Illiterate
TRU,1453,23,462,DISTRICT,Sidhi,Rural,210229,Male,Illiterate
TRU,1454,23,462,DISTRICT,Sidhi,Urban,12653,Male,Illiterate
TRU,1456,23,463,DISTRICT,Singrauli,Rural,220809,Male,Illiterate
TRU,1457,23,463,DISTRICT,Singrauli,Urban,32905,Male,Illiterate
TRU,1459,23,464,DISTRICT,Jhabua,Rural,289487,Male,Illiterate
TRU,1460,23,464,DISTRICT,Jhabua,Urban,10954,Male,Illiterate
TRU,1462,23,465,DISTRICT,Alirajpur,Rural,234019,Male,Illiterate
TRU,1463,23,465,DISTRICT,Alirajpur,Urban,7618,Male,Illiterate
TRU,1465,23,466,DISTRICT,Khandwa (East Nimar),Rural,212280,Male,Illiterate
TRU,1466,23,466,DISTRICT,Khandwa (East Nimar),Urban,29790,Male,Illiterate
TRU,1468,23,467,DISTRICT,Burhanpur,Rural,119482,Male,Illiterate
TRU,1469,23,467,DISTRICT,Burhanpur,Urban,35949,Male,Illiterate
TRU,1471,24,0,STATE,GUJARAT,Rural,5331516,Male,Illiterate
TRU,1472,24,0,STATE,GUJARAT,Urban,2684871,Male,Illiterate
TRU,1474,24,468,DISTRICT,Kachchh,Rural,264339,Male,Illiterate
TRU,1475,24,468,DISTRICT,Kachchh,Urban,93159,Male,Illiterate
TRU,1477,24,469,DISTRICT,Banas Kantha,Rural,512102,Male,Illiterate
TRU,1478,24,469,DISTRICT,Banas Kantha,Urban,49875,Male,Illiterate
TRU,1480,24,470,DISTRICT,Patan,Rural,169754,Male,Illiterate
TRU,1481,24,470,DISTRICT,Patan,Urban,30012,Male,Illiterate
TRU,1483,24,471,DISTRICT,Mahesana,Rural,163410,Male,Illiterate
TRU,1484,24,471,DISTRICT,Mahesana,Urban,45611,Male,Illiterate
TRU,1486,24,472,DISTRICT,Sabar Kantha,Rural,287636,Male,Illiterate
TRU,1487,24,472,DISTRICT,Sabar Kantha,Urban,37970,Male,Illiterate
TRU,1489,24,473,DISTRICT,Gandhinagar,Rural,85131,Male,Illiterate
TRU,1490,24,473,DISTRICT,Gandhinagar,Urban,56047,Male,Illiterate
TRU,1492,24,474,DISTRICT,Ahmadabad,Rural,172605,Male,Illiterate
TRU,1493,24,474,DISTRICT,Ahmadabad,Urban,589983,Male,Illiterate
TRU,1495,24,475,DISTRICT,Surendranagar,Rural,211818,Male,Illiterate
TRU,1496,24,475,DISTRICT,Surendranagar,Urban,54878,Male,Illiterate
TRU,1498,24,476,DISTRICT,Rajkot,Rural,223509,Male,Illiterate
TRU,1499,24,476,DISTRICT,Rajkot,Urban,236861,Male,Illiterate
TRU,1501,24,477,DISTRICT,Jamnagar,Rural,195090,Male,Illiterate
TRU,1502,24,477,DISTRICT,Jamnagar,Urban,123962,Male,Illiterate
TRU,1504,24,478,DISTRICT,Porbandar,Rural,47522,Male,Illiterate
TRU,1505,24,478,DISTRICT,Porbandar,Urban,31066,Male,Illiterate
TRU,1507,24,479,DISTRICT,Junagadh,Rural,259062,Male,Illiterate
TRU,1508,24,479,DISTRICT,Junagadh,Urban,98313,Male,Illiterate
TRU,1510,24,480,DISTRICT,Amreli,Rural,167616,Male,Illiterate
TRU,1511,24,480,DISTRICT,Amreli,Urban,45253,Male,Illiterate
TRU,1513,24,481,DISTRICT,Bhavnagar,Rural,263807,Male,Illiterate
TRU,1514,24,481,DISTRICT,Bhavnagar,Urban,139023,Male,Illiterate
TRU,1516,24,482,DISTRICT,Anand,Rural,155528,Male,Illiterate
TRU,1517,24,482,DISTRICT,Anand,Urban,57215,Male,Illiterate
TRU,1519,24,483,DISTRICT,Kheda,Rural,192752,Male,Illiterate
TRU,1520,24,483,DISTRICT,Kheda,Urban,50495,Male,Illiterate
TRU,1522,24,484,DISTRICT,Panch Mahals,Rural,334248,Male,Illiterate
TRU,1523,24,484,DISTRICT,Panch Mahals,Urban,34659,Male,Illiterate
TRU,1525,24,485,DISTRICT,Dohad,Rural,445823,Male,Illiterate
TRU,1526,24,485,DISTRICT,Dohad,Urban,23793,Male,Illiterate
TRU,1528,24,486,DISTRICT,Vadodara,Rural,362083,Male,Illiterate
TRU,1529,24,486,DISTRICT,Vadodara,Urban,177566,Male,Illiterate
TRU,1531,24,487,DISTRICT,Narmada,Rural,83842,Male,Illiterate
TRU,1532,24,487,DISTRICT,Narmada,Urban,5477,Male,Illiterate
TRU,1534,24,488,DISTRICT,Bharuch,Rural,132509,Male,Illiterate
TRU,1535,24,488,DISTRICT,Bharuch,Urban,50151,Male,Illiterate
TRU,1537,24,489,DISTRICT,The Dangs,Rural,34310,Male,Illiterate
TRU,1538,24,489,DISTRICT,The Dangs,Urban,2197,Male,Illiterate
TRU,1540,24,490,DISTRICT,Navsari,Rural,101826,Male,Illiterate
TRU,1541,24,490,DISTRICT,Navsari,Urban,36868,Male,Illiterate
TRU,1543,24,491,DISTRICT,Valsad,Rural,170335,Male,Illiterate
TRU,1544,24,491,DISTRICT,Valsad,Urban,61359,Male,Illiterate
TRU,1546,24,492,DISTRICT,Surat,Rural,170045,Male,Illiterate
TRU,1547,24,492,DISTRICT,Surat,Urban,544711,Male,Illiterate
TRU,1549,24,493,DISTRICT,Tapi,Rural,124814,Male,Illiterate
TRU,1550,24,493,DISTRICT,Tapi,Urban,8367,Male,Illiterate
TRU,1552,25,0,STATE,DAMAN & DIU,Rural,6866,Male,Illiterate
TRU,1553,25,0,STATE,DAMAN & DIU,Urban,18792,Male,Illiterate
TRU,1555,25,494,DISTRICT,Diu,Rural,3765,Male,Illiterate
TRU,1556,25,494,DISTRICT,Diu,Urban,1550,Male,Illiterate
TRU,1558,25,495,DISTRICT,Daman,Rural,3101,Male,Illiterate
TRU,1559,25,495,DISTRICT,Daman,Urban,17242,Male,Illiterate
TRU,1561,26,0,STATE,DADRA & NAGAR HAVELI,Rural,34255,Male,Illiterate
TRU,1562,26,0,STATE,DADRA & NAGAR HAVELI,Urban,16984,Male,Illiterate
TRU,1564,26,496,DISTRICT,Dadra & Nagar Haveli,Rural,34255,Male,Illiterate
TRU,1565,26,496,DISTRICT,Dadra & Nagar Haveli,Urban,16984,Male,Illiterate
TRU,1567,27,0,STATE,MAHARASHTRA,Rural,8147559,Male,Illiterate
TRU,1568,27,0,STATE,MAHARASHTRA,Urban,4837913,Male,Illiterate
TRU,1570,27,497,DISTRICT,Nandurbar,Rural,292357,Male,Illiterate
TRU,1571,27,497,DISTRICT,Nandurbar,Urban,28714,Male,Illiterate
TRU,1573,27,498,DISTRICT,Dhule,Rural,269438,Male,Illiterate
TRU,1574,27,498,DISTRICT,Dhule,Urban,61205,Male,Illiterate
TRU,1576,27,499,DISTRICT,Jalgaon,Rural,420264,Male,Illiterate
TRU,1577,27,499,DISTRICT,Jalgaon,Urban,147878,Male,Illiterate
TRU,1579,27,500,DISTRICT,Buldana,Rural,236671,Male,Illiterate
TRU,1580,27,500,DISTRICT,Buldana,Urban,51997,Male,Illiterate
TRU,1582,27,501,DISTRICT,Akola,Rural,110789,Male,Illiterate
TRU,1583,27,501,DISTRICT,Akola,Urban,62568,Male,Illiterate
TRU,1585,27,502,DISTRICT,Washim,Rural,111243,Male,Illiterate
TRU,1586,27,502,DISTRICT,Washim,Urban,21356,Male,Illiterate
TRU,1588,27,503,DISTRICT,Amravati,Rural,188968,Male,Illiterate
TRU,1589,27,503,DISTRICT,Amravati,Urban,84696,Male,Illiterate
TRU,1591,27,504,DISTRICT,Wardha,Rural,86676,Male,Illiterate
TRU,1592,27,504,DISTRICT,Wardha,Urban,29092,Male,Illiterate
TRU,1594,27,505,DISTRICT,Nagpur,Rural,168530,Male,Illiterate
TRU,1595,27,505,DISTRICT,Nagpur,Urban,257225,Male,Illiterate
TRU,1597,27,506,DISTRICT,Bhandara,Rural,99042,Male,Illiterate
TRU,1598,27,506,DISTRICT,Bhandara,Urban,17769,Male,Illiterate
TRU,1600,27,507,DISTRICT,Gondiya,Rural,102444,Male,Illiterate
TRU,1601,27,507,DISTRICT,Gondiya,Urban,16273,Male,Illiterate
TRU,1603,27,508,DISTRICT,Gadchiroli,Rural,136697,Male,Illiterate
TRU,1604,27,508,DISTRICT,Gadchiroli,Urban,9521,Male,Illiterate
TRU,1606,27,509,DISTRICT,Chandrapur,Rural,184493,Male,Illiterate
TRU,1607,27,509,DISTRICT,Chandrapur,Urban,66776,Male,Illiterate
TRU,1609,27,510,DISTRICT,Yavatmal,Rural,255467,Male,Illiterate
TRU,1610,27,510,DISTRICT,Yavatmal,Urban,48518,Male,Illiterate
TRU,1612,27,511,DISTRICT,Nanded,Rural,366110,Male,Illiterate
TRU,1613,27,511,DISTRICT,Nanded,Urban,108743,Male,Illiterate
TRU,1615,27,512,DISTRICT,Hingoli,Rural,135733,Male,Illiterate
TRU,1616,27,512,DISTRICT,Hingoli,Urban,20010,Male,Illiterate
TRU,1618,27,513,DISTRICT,Parbhani,Rural,201190,Male,Illiterate
TRU,1619,27,513,DISTRICT,Parbhani,Urban,75389,Male,Illiterate
TRU,1621,27,514,DISTRICT,Jalna,Rural,262609,Male,Illiterate
TRU,1622,27,514,DISTRICT,Jalna,Urban,49436,Male,Illiterate
TRU,1624,27,515,DISTRICT,Aurangabad,Rural,313414,Male,Illiterate
TRU,1625,27,515,DISTRICT,Aurangabad,Urban,180119,Male,Illiterate
TRU,1627,27,516,DISTRICT,Nashik,Rural,498248,Male,Illiterate
TRU,1628,27,516,DISTRICT,Nashik,Urban,261400,Male,Illiterate
TRU,1630,27,517,DISTRICT,Thane,Rural,416726,Male,Illiterate
TRU,1631,27,517,DISTRICT,Thane,Urban,856956,Male,Illiterate
TRU,1633,27,518,DISTRICT,Mumbai Suburban,Rural,0,Male,Illiterate
TRU,1634,27,518,DISTRICT,Mumbai Suburban,Urban,808294,Male,Illiterate
TRU,1636,27,519,DISTRICT,Mumbai,Rural,0,Male,Illiterate
TRU,1637,27,519,DISTRICT,Mumbai,Urban,273928,Male,Illiterate
TRU,1639,27,520,DISTRICT,Raigarh,Rural,197295,Male,Illiterate
TRU,1640,27,520,DISTRICT,Raigarh,Urban,87358,Male,Illiterate
TRU,1642,27,521,DISTRICT,Pune,Rural,431249,Male,Illiterate
TRU,1643,27,521,DISTRICT,Pune,Urban,552646,Male,Illiterate
TRU,1645,27,522,DISTRICT,Ahmadnagar,Rural,480016,Male,Illiterate
TRU,1646,27,522,DISTRICT,Ahmadnagar,Urban,89454,Male,Illiterate
TRU,1648,27,523,DISTRICT,Bid,Rural,305141,Male,Illiterate
TRU,1649,27,523,DISTRICT,Bid,Urban,56780,Male,Illiterate
TRU,1651,27,524,DISTRICT,Latur,Rural,266458,Male,Illiterate
TRU,1652,27,524,DISTRICT,Latur,Urban,74250,Male,Illiterate
TRU,1654,27,525,DISTRICT,Osmanabad,Rural,187494,Male,Illiterate
TRU,1655,27,525,DISTRICT,Osmanabad,Urban,29737,Male,Illiterate
TRU,1657,27,526,DISTRICT,Solapur,Rural,427258,Male,Illiterate
TRU,1658,27,526,DISTRICT,Solapur,Urban,149328,Male,Illiterate
TRU,1660,27,527,DISTRICT,Satara,Rural,258950,Male,Illiterate
TRU,1661,27,527,DISTRICT,Satara,Urban,50858,Male,Illiterate
TRU,1663,27,528,DISTRICT,Ratnagiri,Rural,123014,Male,Illiterate
TRU,1664,27,528,DISTRICT,Ratnagiri,Urban,19095,Male,Illiterate
TRU,1666,27,529,DISTRICT,Sindhudurg,Rural,61157,Male,Illiterate
TRU,1667,27,529,DISTRICT,Sindhudurg,Urban,7886,Male,Illiterate
TRU,1669,27,530,DISTRICT,Kolhapur,Rural,309100,Male,Illiterate
TRU,1670,27,530,DISTRICT,Kolhapur,Urban,111798,Male,Illiterate
TRU,1672,27,531,DISTRICT,Sangli,Rural,243318,Male,Illiterate
TRU,1673,27,531,DISTRICT,Sangli,Urban,70860,Male,Illiterate
TRU,1675,28,0,STATE,ANDHRA PRADESH,Rural,10847641,Male,Illiterate
TRU,1676,28,0,STATE,ANDHRA PRADESH,Urban,3343262,Male,Illiterate
TRU,1678,28,532,DISTRICT,Adilabad,Rural,416270,Male,Illiterate
TRU,1679,28,532,DISTRICT,Adilabad,Urban,96977,Male,Illiterate
TRU,1681,28,533,DISTRICT,Nizamabad,Rural,385653,Male,Illiterate
TRU,1682,28,533,DISTRICT,Nizamabad,Urban,74774,Male,Illiterate
